index,Country,State
1079,Mozambique,Inhambane Province
1080,Mozambique,Inhambane Province
1081,Mozambique,Inhambane Province
1082,Mozambique,Nampula Province
1083,Mozambique,Nampula Province
1084,Mozambique,Nampula Province
1085,Mozambique,Nampula Province
1086,Mozambique,Nampula Province
1087,Mozambique,Nampula Province
1088,Mozambique,Nampula Province
1089,Mozambique,Nampula Province
1090,Mozambique,Nampula Province
1091,Mozambique,Nampula Province
1092,Mozambique,Nampula Province
1093,Mozambique,Nampula Province
1094,Mozambique,Nampula Province
1095,Mozambique,Nampula Province
1096,Mozambique,Nampula Province
1097,Mozambique,Nampula Province
1098,Mozambique,Nampula Province
1099,Mozambique,Nampula Province
1100,Mozambique,Nampula Province
1101,Mozambique,Nampula Province
1102,Mozambique,Nampula Province
1103,Mozambique,Nampula Province
1104,Mozambique,Nampula Province
1105,Mozambique,Nampula Province
1106,Mozambique,Nampula Province
1107,Mozambique,Nampula Province
1108,Mozambique,Nampula Province
1109,Mozambique,Nampula Province
1110,Mozambique,Nampula Province
1111,Mozambique,Nampula Province
1112,Mozambique,Nampula Province
1113,Mozambique,Nampula Province
1114,Niger,
1115,Niger,
1116,Niger,
1117,Niger,
1118,Niger,
1119,Niger,
1120,Niger,
1121,Niger,
1122,Niger,
1123,Niger,
1124,Niger,
1125,Niger,
1126,Niger,
1127,Niger,
1128,Niger,
1129,Niger,
1130,Niger,
1131,Niger,
1132,Niger,
1133,Niger,
1134,Niger,
1135,Niger,
1136,Niger,
1137,Niger,
1138,Niger,
1139,Niger,
1140,Niger,
1141,Niger,
1142,Niger,
1143,Niger,
1144,Niger,
1145,Niger,
1146,Nigeria,Taraba State
1147,Nigeria,Taraba State
1148,Nigeria,Taraba State
1149,Nigeria,Taraba State
1150,Nigeria,Taraba State
1151,Nigeria,Taraba State
1152,Nigeria,Taraba State
1153,Nigeria,Taraba State
1154,Nigeria,Taraba State
1155,Nigeria,Taraba State
1156,Nigeria,Taraba State
1157,Nigeria,Taraba State
1158,Nigeria,Taraba State
1159,Nigeria,Taraba State
1160,Nigeria,Taraba State
1161,Nigeria,Taraba State
1162,Nigeria,Taraba State
1163,Nigeria,Taraba State
1164,Nigeria,Taraba State
1165,Nigeria,Taraba State
1166,Nigeria,Taraba State
1167,Nigeria,Taraba State
1168,Nigeria,Taraba State
1169,Nigeria,Taraba State
1170,Nigeria,Taraba State
1171,Nigeria,Taraba State
1172,Nigeria,Taraba State
1173,Nigeria,Taraba State
1174,Nigeria,Taraba State
1175,Nigeria,Taraba State
1176,Nigeria,Taraba State
1177,Nigeria,Taraba State
1178,Nigeria,Benue State
1179,Nigeria,Benue State
1180,Nigeria,Benue State
1181,Nigeria,Benue State
1182,Nigeria,Benue State
1183,Nigeria,Benue State
1184,Nigeria,Benue State
1185,Nigeria,Benue State
1186,Nigeria,Benue State
1187,Nigeria,Benue State
1188,Nigeria,Benue State
1189,Nigeria,Benue State
1190,Nigeria,Benue State
1191,Nigeria,Benue State
1192,Nigeria,Benue State
1193,Nigeria,Benue State
1194,Nigeria,Benue State
1195,Nigeria,Benue State
1196,Nigeria,Benue State
1197,Nigeria,Benue State
1198,Nigeria,Benue State
1199,Nigeria,Benue State
1200,Nigeria,Benue State
1201,Nigeria,Benue State
1202,Nigeria,Benue State
1203,Nigeria,Benue State
1204,Nigeria,Benue State
1205,Nigeria,Benue State
1206,Nigeria,Benue State
1207,Nigeria,Benue State
1208,Nigeria,Benue State
1209,Nigeria,Benue State
1210,Nigeria,Ondo State
1211,Nigeria,Ondo State
1212,Nigeria,Ondo State
1213,Nigeria,Ondo State
1214,Nigeria,Ondo State
1215,Nigeria,Ondo State
1216,Nigeria,Ondo State
1217,Nigeria,Ondo State
1218,Nigeria,Ondo State
1219,Nigeria,Ondo State
1220,Nigeria,Ondo State
1221,Nigeria,Ondo State
1222,Nigeria,Ondo State
1223,Nigeria,Ondo State
1224,Nigeria,Ondo State
1225,Nigeria,Ondo State
1226,Nigeria,Ondo State
1227,Nigeria,Ondo State
1228,Nigeria,Ondo State
1229,Nigeria,Ondo State
1230,Nigeria,Ondo State
1231,Nigeria,Ondo State
1232,Nigeria,Ondo State
1233,Nigeria,Ondo State
1234,Nigeria,Ondo State
1235,Nigeria,Ondo State
1236,Nigeria,Ondo State
1237,Nigeria,Ondo State
1238,Nigeria,Ondo State
1239,Nigeria,Ondo State
1240,Nigeria,Ondo State
1241,Nigeria,Ondo State
1242,Nigeria,Kaduna State
1243,Nigeria,Kaduna State
1244,Nigeria,Kaduna State
1245,Nigeria,Kaduna State
1246,Nigeria,Kaduna State
1247,Nigeria,Kaduna State
1248,Nigeria,Kaduna State
1249,Nigeria,Kaduna State
1250,Nigeria,Kaduna State
1251,Nigeria,Kaduna State
1252,Nigeria,Kaduna State
1253,Nigeria,Kaduna State
1254,Nigeria,Kaduna State
1255,Nigeria,Kaduna State
1256,Nigeria,Kaduna State
1257,Nigeria,Kaduna State
1258,Nigeria,Kaduna State
1259,Nigeria,Kaduna State
1260,Nigeria,Kaduna State
1261,Nigeria,Kaduna State
1262,Nigeria,Kaduna State
1263,Nigeria,Kano State
1264,Nigeria,Kano State
1265,Nigeria,Kaduna State
1266,Nigeria,Kaduna State
1267,Nigeria,Kaduna State
1268,Nigeria,Kaduna State
1269,Nigeria,Kaduna State
1270,Nigeria,Kaduna State
1271,Nigeria,Kano State
1272,Nigeria,Kano State
1273,Nigeria,Niger State
1274,Nigeria,Niger State
1275,Nigeria,Niger State
1276,Nigeria,Niger State
1277,Nigeria,Niger State
1278,Nigeria,Niger State
1279,Nigeria,Niger State
1280,Nigeria,Niger State
1281,Nigeria,Niger State
1282,Nigeria,Niger State
1283,Nigeria,Niger State
1284,Nigeria,Niger State
1285,Nigeria,Niger State
1286,Nigeria,Niger State
1287,Nigeria,Niger State
1288,Nigeria,Niger State
1289,Nigeria,Niger State
1290,Nigeria,Niger State
1291,Nigeria,Niger State
1292,Nigeria,Niger State
1293,Nigeria,Niger State
1294,Nigeria,Niger State
1295,Nigeria,Niger State
1296,Nigeria,Niger State
1297,Nigeria,Niger State
1298,Nigeria,Niger State
1299,Nigeria,Niger State
1300,Nigeria,Niger State
1301,Nigeria,Niger State
1302,Nigeria,Niger State
1303,South Africa,KwaZulu-Natal
1304,South Africa,KwaZulu-Natal
1305,South Africa,KwaZulu-Natal
1306,South Africa,KwaZulu-Natal
1307,South Africa,KwaZulu-Natal
1308,South Africa,KwaZulu-Natal
1309,South Africa,KwaZulu-Natal
1310,South Africa,KwaZulu-Natal
1311,South Africa,KwaZulu-Natal
1312,South Africa,KwaZulu-Natal
1313,South Africa,KwaZulu-Natal
1314,South Africa,KwaZulu-Natal
1315,South Africa,KwaZulu-Natal
1316,South Africa,KwaZulu-Natal
1317,South Africa,KwaZulu-Natal
1318,South Africa,KwaZulu-Natal
1319,South Africa,KwaZulu-Natal
1320,South Africa,KwaZulu-Natal
1321,South Africa,KwaZulu-Natal
1322,South Africa,KwaZulu-Natal
1323,South Africa,KwaZulu-Natal
1324,South Africa,KwaZulu-Natal
1325,South Africa,KwaZulu-Natal
1326,South Africa,KwaZulu-Natal
1327,South Africa,KwaZulu-Natal
1328,South Africa,KwaZulu-Natal
1329,South Africa,KwaZulu-Natal
1330,South Africa,KwaZulu-Natal
1331,South Africa,KwaZulu-Natal
1332,South Africa,KwaZulu-Natal
1333,South Africa,KwaZulu-Natal
1334,South Africa,KwaZulu-Natal
1335,South Africa,Northern Cape
1336,South Africa,Northern Cape
1337,South Africa,Northern Cape
1338,South Africa,Northern Cape
1339,South Africa,Northern Cape
1340,South Africa,Northern Cape
1341,South Africa,Northern Cape
1342,South Africa,Northern Cape
1343,South Africa,Northern Cape
1344,South Africa,Northern Cape
1345,South Africa,Northern Cape
1346,South Africa,Northern Cape
1347,South Africa,Northern Cape
1348,South Africa,Northern Cape
1349,South Africa,Northern Cape
1350,South Africa,Northern Cape
1351,South Africa,Northern Cape
1352,South Africa,Northern Cape
1353,South Africa,Northern Cape
1354,South Africa,Northern Cape
1355,South Africa,Northern Cape
1356,South Africa,Northern Cape
1357,South Africa,Northern Cape
1358,South Africa,Northern Cape
1359,South Africa,Northern Cape
1360,South Africa,Northern Cape
1361,South Africa,Northern Cape
1362,South Africa,Northern Cape
1363,South Africa,Northern Cape
1364,South Africa,Northern Cape
1365,South Africa,Northern Cape
1366,South Africa,Northern Cape
1367,South Africa,Northern Cape
1368,South Africa,Northern Cape
1369,South Africa,Northern Cape
1370,South Africa,Northern Cape
1371,South Africa,Northern Cape
1372,South Africa,Northern Cape
1373,South Africa,Northern Cape
1374,South Africa,Northern Cape
1375,South Africa,Northern Cape
1376,South Africa,Northern Cape
1377,South Africa,Northern Cape
1378,South Africa,Northern Cape
1379,South Africa,Northern Cape
1380,South Africa,Northern Cape
1383,South Africa,Northern Cape
1384,South Africa,Northern Cape
1385,South Africa,Northern Cape
1386,South Africa,Northern Cape
1387,South Africa,Northern Cape
1388,South Africa,Northern Cape
1389,South Africa,Northern Cape
1390,South Africa,Northern Cape
1391,South Africa,Northern Cape
1392,South Africa,Northern Cape
1393,South Africa,Northern Cape
1394,South Africa,Northern Cape
1395,South Africa,Northern Cape
1396,South Africa,Northern Cape
1397,South Africa,Northern Cape
1398,South Africa,Northern Cape
1399,Tanzania,Dodoma Region
1400,Tanzania,Dodoma Region
1401,Tanzania,Dodoma Region
1402,Tanzania,Dodoma Region
1403,Tanzania,Dodoma Region
1404,Tanzania,Dodoma Region
1405,Tanzania,Dodoma Region
1406,Tanzania,Dodoma Region
1407,Tanzania,Dodoma Region
1408,Tanzania,Dodoma Region
1409,Tanzania,Dodoma Region
1410,Tanzania,Dodoma Region
1411,Tanzania,Dodoma Region
1412,Tanzania,Dodoma Region
1413,Tanzania,Dodoma Region
1414,Tanzania,Dodoma Region
1415,Tanzania,Dodoma Region
1416,Tanzania,Dodoma Region
1417,Tanzania,Dodoma Region
1418,Tanzania,Dodoma Region
1419,Tanzania,Dodoma Region
1420,Tanzania,Dodoma Region
1421,Tanzania,Dodoma Region
1422,Tanzania,Dodoma Region
1423,Tanzania,Dodoma Region
1424,Tanzania,Dodoma Region
1425,Tanzania,Dodoma Region
1426,Tanzania,Dodoma Region
1427,Tanzania,Dodoma Region
1428,Tanzania,Dodoma Region
1429,Tanzania,Dodoma Region
1430,Tanzania,Dodoma Region
1431,Tanzania,Dodoma Region
1432,Tanzania,Dodoma Region
1433,Tanzania,Dodoma Region
1434,Tanzania,Dodoma Region
1435,Tanzania,Dodoma Region
1436,Tanzania,Dodoma Region
1437,Tanzania,Dodoma Region
1438,Tanzania,Dodoma Region
1439,Tanzania,Dodoma Region
1440,Tanzania,Dodoma Region
1441,Tanzania,Dodoma Region
1442,Tanzania,Dodoma Region
1443,Tanzania,Dodoma Region
1444,Tanzania,Dodoma Region
1445,Tanzania,Dodoma Region
1446,Tanzania,Dodoma Region
1447,Tanzania,Dodoma Region
1448,Tanzania,Dodoma Region
1449,Tanzania,Dodoma Region
1450,Tanzania,Dodoma Region
1451,Tanzania,Dodoma Region
1452,Tanzania,Dodoma Region
1453,Tanzania,Dodoma Region
1454,Tanzania,Dodoma Region
1455,Tanzania,Dodoma Region
1456,Tanzania,Dodoma Region
1457,Tanzania,Dodoma Region
1458,Tanzania,Dodoma Region
1459,Tanzania,Dodoma Region
1460,Tanzania,Dodoma Region
1461,Tanzania,Dodoma Region
1462,Tanzania,Dodoma Region
1463,Tanzania,Tanga Region
1464,Tanzania,Tanga Region
1465,Tanzania,Tanga Region
1466,Tanzania,Tanga Region
1467,Tanzania,Tanga Region
1468,Tanzania,Tanga Region
1469,Tanzania,Tanga Region
1470,Tanzania,Tanga Region
1471,Tanzania,Tanga Region
1472,Tanzania,Tanga Region
1473,Tanzania,Tanga Region
1474,Tanzania,Tanga Region
1475,Tanzania,Tanga Region
1476,Tanzania,Tanga Region
1477,Tanzania,Tanga Region
1478,Tanzania,Tanga Region
1479,Tanzania,Tanga Region
1480,Tanzania,Tanga Region
1481,Tanzania,Tanga Region
1482,Tanzania,Tanga Region
1483,Tanzania,Tanga Region
1484,Tanzania,Tanga Region
1485,Tanzania,Tanga Region
1486,Tanzania,Tanga Region
1487,Tanzania,Tanga Region
1488,Tanzania,Tanga Region
1489,Tanzania,Tanga Region
1490,Tanzania,Tanga Region
1491,Tanzania,Tanga Region
1492,Tanzania,Tanga Region
1493,Tanzania,Tanga Region
1494,Tanzania,Tanga Region
1495,Tanzania,Ruvuma Region
1496,Tanzania,Ruvuma Region
1497,Tanzania,Ruvuma Region
1498,Tanzania,Ruvuma Region
1499,Tanzania,Ruvuma Region
1500,Tanzania,Ruvuma Region
1501,Tanzania,Ruvuma Region
1502,Tanzania,Ruvuma Region
1503,Tanzania,Ruvuma Region
1504,Tanzania,Ruvuma Region
1505,Tanzania,Ruvuma Region
1506,Tanzania,Ruvuma Region
1507,Tanzania,Ruvuma Region
1508,Tanzania,Ruvuma Region
1509,Tanzania,Ruvuma Region
1510,Tanzania,Ruvuma Region
1511,Tanzania,Ruvuma Region
1512,Tanzania,Ruvuma Region
1513,Tanzania,Ruvuma Region
1514,Tanzania,Ruvuma Region
1515,Tanzania,Ruvuma Region
1516,Tanzania,Ruvuma Region
1517,Tanzania,Ruvuma Region
1518,Tanzania,Ruvuma Region
1519,Tanzania,Ruvuma Region
1520,Tanzania,Ruvuma Region
1521,Tanzania,Ruvuma Region
1522,Tanzania,Ruvuma Region
1523,Tanzania,Ruvuma Region
1524,Tanzania,Ruvuma Region
1525,Tanzania,Ruvuma Region
1526,Tanzania,Ruvuma Region
1527,Tanzania,Mwanza Region
1528,Tanzania,Mwanza Region
1529,Tanzania,Mwanza Region
1530,Tanzania,Mwanza Region
1531,Tanzania,Mwanza Region
1532,Tanzania,Mwanza Region
1533,Tanzania,Mwanza Region
1534,Tanzania,Mwanza Region
1535,Tanzania,Mwanza Region
1536,Tanzania,Mwanza Region
1537,Tanzania,Mwanza Region
1538,Tanzania,Mwanza Region
1539,Tanzania,Mwanza Region
1540,Tanzania,Mwanza Region
1541,Tanzania,Mwanza Region
1542,Tanzania,Mwanza Region
1543,Tanzania,Mwanza Region
1544,Tanzania,Mwanza Region
1545,Tanzania,Mwanza Region
1546,Tanzania,Mwanza Region
1547,Tanzania,Mwanza Region
1548,Tanzania,Mwanza Region
1549,Tanzania,Mwanza Region
1550,Tanzania,Mwanza Region
1551,Tanzania,Mwanza Region
1552,Tanzania,Mwanza Region
1553,Tanzania,Mwanza Region
1554,Tanzania,Mwanza Region
1555,Tanzania,Mwanza Region
1556,Tanzania,Mwanza Region
1557,Tanzania,Mwanza Region
1558,Tanzania,Mwanza Region
1559,Tanzania,Morogoro Region
1560,Tanzania,Morogoro Region
1561,Tanzania,Morogoro Region
1562,Tanzania,Morogoro Region
1563,Tanzania,Morogoro Region
1564,Tanzania,Morogoro Region
1565,Tanzania,Morogoro Region
1566,Tanzania,Morogoro Region
1567,Tanzania,Morogoro Region
1568,Tanzania,Morogoro Region
1569,Tanzania,Morogoro Region
1570,Tanzania,Morogoro Region
1571,Tanzania,Morogoro Region
1572,Tanzania,Morogoro Region
1573,Tanzania,Morogoro Region
1574,Tanzania,Morogoro Region
1575,Tanzania,Morogoro Region
1576,Tanzania,Morogoro Region
1577,Tanzania,Morogoro Region
1578,Tanzania,Morogoro Region
1579,Tanzania,Morogoro Region
1580,Tanzania,Morogoro Region
1581,Tanzania,Morogoro Region
1582,Tanzania,Morogoro Region
1583,Tanzania,Morogoro Region
1584,Tanzania,Morogoro Region
1585,Tanzania,Morogoro Region
1586,Tanzania,Morogoro Region
1587,Tanzania,Morogoro Region
1588,Tanzania,Morogoro Region
1589,Tanzania,Morogoro Region
1590,Tanzania,Morogoro Region
1591,Tanzania,Singida Region
1592,Tanzania,Singida Region
1593,Tanzania,Singida Region
1594,Tanzania,Singida Region
1595,Tanzania,Singida Region
1596,Tanzania,Singida Region
1597,Tanzania,Singida Region
1598,Tanzania,Singida Region
1599,Tanzania,Singida Region
1600,Tanzania,Singida Region
1601,Tanzania,Singida Region
1602,Tanzania,Singida Region
1603,Tanzania,Singida Region
1604,Tanzania,Singida Region
1605,Tanzania,Singida Region
1606,Tanzania,Singida Region
1607,Tanzania,Singida Region
1608,Tanzania,Singida Region
1609,Tanzania,Singida Region
1610,Tanzania,Singida Region
1611,Tanzania,Singida Region
1612,Tanzania,Singida Region
1613,Tanzania,Singida Region
1614,Tanzania,Singida Region
1615,Tanzania,Singida Region
1616,Tanzania,Singida Region
1617,Tanzania,Singida Region
1618,Tanzania,Singida Region
1619,Tanzania,Singida Region
1620,Tanzania,Singida Region
1621,Tanzania,Singida Region
1622,Tanzania,Singida Region
1623,Uganda,Wakiso
1624,Uganda,Wakiso
1625,Uganda,Wakiso
1626,Uganda,Wakiso
1627,Uganda,Wakiso
1628,Uganda,Wakiso
1629,Uganda,Wakiso
1630,Uganda,Wakiso
1631,Uganda,Wakiso
1632,Uganda,Wakiso
1633,Uganda,Wakiso
1634,Uganda,Wakiso
1635,Uganda,Wakiso
1636,Uganda,Wakiso
1637,Uganda,Nakaseke
1638,Uganda,Nakaseke
1639,Uganda,Wakiso
1640,Uganda,Wakiso
1641,Uganda,Wakiso
1642,Uganda,Wakiso
1643,Uganda,Wakiso
1644,Uganda,Wakiso
1645,Uganda,Nakaseke
1646,Uganda,Nakaseke
1647,Uganda,Wakiso
1648,Uganda,Wakiso
1649,Uganda,Wakiso
1650,Uganda,Wakiso
1651,Uganda,Wakiso
1652,Uganda,Wakiso
1653,Uganda,Luweero
1654,Uganda,Luweero
1655,Uganda,Hoima
1656,Uganda,Hoima
1657,Uganda,Hoima
1658,Uganda,Hoima
1659,Uganda,Hoima
1660,Uganda,Hoima
1661,Uganda,Hoima
1662,Uganda,Hoima
1663,Uganda,Hoima
1664,Uganda,Hoima
1665,Uganda,Hoima
1666,Uganda,Hoima
1667,Uganda,Hoima
1668,Uganda,Hoima
1669,Uganda,Masindi
1670,Uganda,Masindi
1671,Uganda,Hoima
1672,Uganda,Hoima
1673,Uganda,Hoima
1674,Uganda,Hoima
1675,Uganda,Hoima
1676,Uganda,Hoima
1677,Uganda,Masindi
1678,Uganda,Masindi
1679,Uganda,Hoima
1680,Uganda,Hoima
1681,Uganda,Hoima
1682,Uganda,Hoima
1683,Uganda,Masindi
1684,Uganda,Masindi
1685,Uganda,Masindi
1686,Uganda,Masindi
1687,Zambia,Northern Province
1688,Zambia,Northern Province
1689,Zambia,Northern Province
1690,Zambia,Northern Province
1691,Zambia,Northern Province
1692,Zambia,Northern Province
1693,Zambia,Northern Province
1694,Zambia,Northern Province
1695,Zambia,Northern Province
1696,Zambia,Northern Province
1697,Zambia,Northern Province
1698,Zambia,Northern Province
1699,Zambia,Northern Province
1700,Zambia,Northern Province
1701,Zambia,Northern Province
1702,Zambia,Northern Province
1703,Zambia,Northern Province
1704,Zambia,Northern Province
1705,Zambia,Northern Province
1706,Zambia,Northern Province
1707,Zambia,Northern Province
1708,Zambia,Northern Province
1709,Zambia,Northern Province
1710,Zambia,Northern Province
1711,Zambia,Northern Province
1712,Zambia,Northern Province
1713,Zambia,Northern Province
1714,Zambia,Northern Province
1715,Zambia,Northern Province
1716,Zambia,Northern Province
1717,Zambia,Copperbelt Province
1718,Zambia,Copperbelt Province
1719,Zambia,Copperbelt Province
1720,Zambia,Copperbelt Province
1721,Zambia,Copperbelt Province
1722,Zambia,Copperbelt Province
1723,Zambia,Copperbelt Province
1724,Zambia,Copperbelt Province
1725,Zambia,Copperbelt Province
1726,Zambia,Copperbelt Province
1727,Zambia,Copperbelt Province
1728,Zambia,Copperbelt Province
1729,Zambia,Copperbelt Province
1730,Zambia,Copperbelt Province
1731,Zambia,Copperbelt Province
1732,Zambia,Copperbelt Province
1733,Zambia,Copperbelt Province
1734,Zambia,Copperbelt Province
1735,Zambia,Copperbelt Province
1736,Zambia,Copperbelt Province
1737,Zambia,Copperbelt Province
1738,Zambia,Copperbelt Province
1739,Zambia,Copperbelt Province
1740,Zambia,Copperbelt Province
1741,Zambia,Copperbelt Province
1742,Zambia,Copperbelt Province
1743,Zambia,Copperbelt Province
1744,Zambia,Copperbelt Province
1745,Zambia,Copperbelt Province
1746,Zambia,Copperbelt Province
1747,Zambia,Copperbelt Province
1748,Zambia,Southern Province
1749,Zambia,Southern Province
1750,Zambia,Southern Province
1751,Zambia,Southern Province
1752,Zambia,Southern Province
1753,Zambia,Southern Province
1754,Zambia,Southern Province
1755,Zambia,Southern Province
1756,Zambia,Southern Province
1757,Zambia,Southern Province
1758,Zambia,Southern Province
1759,Zambia,Southern Province
1760,Zambia,Southern Province
1761,Zambia,Southern Province
1762,Zambia,Southern Province
1763,Zambia,Southern Province
1764,Zambia,Southern Province
1765,Zambia,Southern Province
1766,Zambia,Southern Province
1767,Zambia,Southern Province
1768,Zambia,Southern Province
1769,Zambia,Southern Province
1770,Zambia,Southern Province
1771,Zambia,Southern Province
1772,Zambia,Southern Province
1773,Zambia,Southern Province
1774,Zambia,Southern Province
1775,Zambia,Southern Province
1776,Zambia,Southern Province
1777,Zambia,Southern Province
1778,Zambia,Southern Province
1779,Zambia,Southern Province
1780,Zambia,Southern Province
1781,Zambia,Southern Province
1782,Zambia,Southern Province
